customer_id,full_name,kyc_status,risk_rating,segment,country,created_at
CUST-0588,Customer_588,VERIFIED,LOW,HNI,IND,2026-02-08 00:00:00
CUST-0589,Customer_589,VERIFIED,HIGH,SME,IND,2024-08-09 00:00:00
CUST-0590,Customer_590,VERIFIED,LOW,SME,IND,2023-11-03 00:00:00
CUST-0591,Customer_591,VERIFIED,LOW,SME,IND,2024-05-22 00:00:00
CUST-0592,Customer_592,PENDING_REVERIFICATION,HIGH,CORPORATE,IND,2024-08-23 00:00:00
CUST-0593,Customer_593,VERIFIED,MEDIUM,CORPORATE,IND,2024-09-10 00:00:00
CUST-0594,Customer_594,PENDING_REVERIFICATION,HIGH,SME,IND,2024-07-16 00:00:00
CUST-0595,Customer_595,PENDING_REVERIFICATION,LOW,CORPORATE,IND,2024-06-23 00:00:00
CUST-0596,Customer_596,PENDING_REVERIFICATION,HIGH,SME,IND,2025-04-03 00:00:00
CUST-0597,Customer_597,PENDING_REVERIFICATION,LOW,CORPORATE,IND,2024-12-09 00:00:00
CUST-0598,Customer_598,VERIFIED,LOW,SME,IND,2024-01-03 00:00:00
CUST-0599,Customer_599,VERIFIED,HIGH,HNI,IND,2023-10-10 00:00:00
CUST-0600,Customer_600,PENDING_REVERIFICATION,MEDIUM,RETAIL,IND,2024-08-17 00:00:00
CUST-0601,Customer_601,PENDING_REVERIFICATION,HIGH,SME,IND,2025-08-13 00:00:00
CUST-0602,Customer_602,VERIFIED,MEDIUM,HNI,IND,2025-05-30 00:00:00
CUST-0603,Customer_603,VERIFIED,HIGH,CORPORATE,IND,2025-12-14 00:00:00
CUST-0604,Customer_604,PENDING_REVERIFICATION,MEDIUM,SME,IND,2024-09-06 00:00:00
CUST-0605,Customer_605,VERIFIED,MEDIUM,SME,IND,2026-01-09 00:00:00
CUST-0606,Customer_606,VERIFIED,LOW,RETAIL,IND,2025-12-10 00:00:00
CUST-0607,Customer_607,VERIFIED,MEDIUM,HNI,IND,2023-10-22 00:00:00
CUST-0608,Customer_608,VERIFIED,HIGH,RETAIL,IND,2025-07-27 00:00:00
CUST-0609,Customer_609,VERIFIED,MEDIUM,SME,IND,2026-01-20 00:00:00
CUST-0610,Customer_610,VERIFIED,HIGH,RETAIL,IND,2024-10-23 00:00:00
CUST-0611,Customer_611,PENDING_REVERIFICATION,MEDIUM,SME,IND,2024-03-13 00:00:00
CUST-0612,Customer_612,VERIFIED,LOW,CORPORATE,IND,2024-07-01 00:00:00
CUST-0613,Customer_613,VERIFIED,LOW,RETAIL,IND,2023-09-23 00:00:00
CUST-0614,Customer_614,PENDING_REVERIFICATION,HIGH,HNI,IND,2024-06-06 00:00:00
CUST-0615,Customer_615,VERIFIED,HIGH,HNI,IND,2025-10-01 00:00:00
CUST-0616,Customer_616,PENDING_REVERIFICATION,LOW,CORPORATE,IND,2023-09-12 00:00:00
CUST-0617,Customer_617,VERIFIED,LOW,RETAIL,IND,2024-02-04 00:00:00
CUST-0618,Customer_618,VERIFIED,LOW,SME,IND,2023-09-25 00:00:00
CUST-0619,Customer_619,VERIFIED,LOW,SME,IND,2024-07-13 00:00:00
CUST-0620,Customer_620,VERIFIED,MEDIUM,CORPORATE,IND,2025-08-12 00:00:00
CUST-0621,Customer_621,PENDING_REVERIFICATION,MEDIUM,CORPORATE,IND,2023-12-24 00:00:00
CUST-0622,Customer_622,VERIFIED,MEDIUM,RETAIL,IND,2025-04-13 00:00:00
CUST-0623,Customer_623,PENDING_REVERIFICATION,LOW,HNI,IND,2025-07-07 00:00:00
CUST-0624,Customer_624,VERIFIED,LOW,SME,IND,2025-02-07 00:00:00
CUST-0625,Customer_625,VERIFIED,HIGH,CORPORATE,IND,2024-10-19 00:00:00
CUST-0626,Customer_626,VERIFIED,LOW,HNI,IND,2024-02-07 00:00:00
CUST-0627,Customer_627,PENDING_REVERIFICATION,LOW,SME,IND,2023-09-10 00:00:00
CUST-0628,Customer_628,VERIFIED,LOW,HNI,IND,2023-11-01 00:00:00
CUST-0629,Customer_629,VERIFIED,HIGH,CORPORATE,IND,2025-05-12 00:00:00
CUST-0630,Customer_630,VERIFIED,HIGH,HNI,IND,2025-04-11 00:00:00
CUST-0631,Customer_631,VERIFIED,LOW,SME,IND,2023-10-26 00:00:00
CUST-0632,Customer_632,VERIFIED,LOW,SME,IND,2024-07-11 00:00:00
CUST-0633,Customer_633,VERIFIED,HIGH,HNI,IND,2024-09-18 00:00:00
CUST-0634,Customer_634,VERIFIED,LOW,SME,IND,2023-11-28 00:00:00
CUST-0635,Customer_635,PENDING_REVERIFICATION,LOW,SME,IND,2025-12-08 00:00:00
CUST-0636,Customer_636,VERIFIED,HIGH,CORPORATE,IND,2025-01-13 00:00:00
CUST-0637,Customer_637,VERIFIED,MEDIUM,RETAIL,IND,2025-10-05 00:00:00
CUST-0638,Customer_638,VERIFIED,LOW,RETAIL,IND,2023-11-19 00:00:00
CUST-0639,Customer_639,VERIFIED,LOW,CORPORATE,IND,2025-02-09 00:00:00
CUST-0640,Customer_640,VERIFIED,LOW,CORPORATE,IND,2025-08-21 00:00:00
CUST-0641,Customer_641,PENDING_REVERIFICATION,HIGH,SME,IND,2024-08-16 00:00:00
CUST-0642,Customer_642,VERIFIED,LOW,RETAIL,IND,2025-08-24 00:00:00
CUST-0643,Customer_643,PENDING_REVERIFICATION,LOW,RETAIL,IND,2024-02-23 00:00:00
CUST-0644,Customer_644,VERIFIED,LOW,CORPORATE,IND,2025-02-24 00:00:00
CUST-0645,Customer_645,VERIFIED,MEDIUM,RETAIL,IND,2025-03-27 00:00:00
CUST-0646,Customer_646,VERIFIED,LOW,HNI,IND,2025-12-31 00:00:00
CUST-0647,Customer_647,VERIFIED,LOW,CORPORATE,IND,2025-12-14 00:00:00
CUST-0648,Customer_648,VERIFIED,MEDIUM,SME,IND,2023-09-16 00:00:00
CUST-0649,Customer_649,VERIFIED,LOW,CORPORATE,IND,2023-12-30 00:00:00
CUST-0650,Customer_650,VERIFIED,LOW,HNI,IND,2023-10-08 00:00:00
CUST-0651,Customer_651,VERIFIED,HIGH,HNI,IND,2026-01-03 00:00:00
CUST-0652,Customer_652,VERIFIED,LOW,CORPORATE,IND,2024-02-18 00:00:00
CUST-0653,Customer_653,VERIFIED,LOW,RETAIL,IND,2024-09-08 00:00:00
CUST-0654,Customer_654,VERIFIED,LOW,HNI,IND,2024-09-25 00:00:00
CUST-0655,Customer_655,VERIFIED,LOW,RETAIL,IND,2023-12-03 00:00:00
CUST-0656,Customer_656,VERIFIED,HIGH,RETAIL,IND,2024-03-13 00:00:00
CUST-0657,Customer_657,PENDING_REVERIFICATION,LOW,HNI,IND,2025-09-28 00:00:00
CUST-0658,Customer_658,PENDING_REVERIFICATION,LOW,SME,IND,2025-06-28 00:00:00
CUST-0659,Customer_659,VERIFIED,LOW,HNI,IND,2023-12-01 00:00:00
CUST-0660,Customer_660,VERIFIED,LOW,CORPORATE,IND,2025-05-22 00:00:00
CUST-0661,Customer_661,VERIFIED,LOW,RETAIL,IND,2024-06-16 00:00:00
CUST-0662,Customer_662,VERIFIED,LOW,HNI,IND,2024-01-30 00:00:00
CUST-0663,Customer_663,VERIFIED,HIGH,RETAIL,IND,2024-11-03 00:00:00
CUST-0664,Customer_664,VERIFIED,LOW,CORPORATE,IND,2025-11-20 00:00:00
CUST-0665,Customer_665,VERIFIED,HIGH,CORPORATE,IND,2025-07-20 00:00:00
CUST-0666,Customer_666,VERIFIED,LOW,CORPORATE,IND,2025-02-13 00:00:00
CUST-0667,Customer_667,VERIFIED,MEDIUM,RETAIL,IND,2025-04-04 00:00:00
CUST-0668,Customer_668,PENDING_REVERIFICATION,HIGH,CORPORATE,IND,2025-12-30 00:00:00
CUST-0669,Customer_669,VERIFIED,LOW,HNI,IND,2023-12-21 00:00:00
CUST-0670,Customer_670,PENDING_REVERIFICATION,MEDIUM,RETAIL,IND,2025-09-26 00:00:00
CUST-0671,Customer_671,VERIFIED,LOW,HNI,IND,2023-11-28 00:00:00
CUST-0672,Customer_672,VERIFIED,MEDIUM,SME,IND,2024-03-16 00:00:00
CUST-0673,Customer_673,VERIFIED,MEDIUM,RETAIL,IND,2024-02-08 00:00:00
CUST-0674,Customer_674,PENDING_REVERIFICATION,LOW,RETAIL,IND,2024-09-27 00:00:00
CUST-0675,Customer_675,VERIFIED,HIGH,RETAIL,IND,2024-08-20 00:00:00
CUST-0676,Customer_676,PENDING_REVERIFICATION,LOW,CORPORATE,IND,2024-10-31 00:00:00
CUST-0677,Customer_677,VERIFIED,LOW,CORPORATE,IND,2025-05-17 00:00:00
CUST-0678,Customer_678,VERIFIED,LOW,HNI,IND,2024-10-04 00:00:00
CUST-0679,Customer_679,VERIFIED,LOW,CORPORATE,IND,2024-05-12 00:00:00
CUST-0680,Customer_680,VERIFIED,LOW,HNI,IND,2025-10-22 00:00:00
CUST-0681,Customer_681,VERIFIED,LOW,RETAIL,IND,2024-10-08 00:00:00
CUST-0682,Customer_682,VERIFIED,MEDIUM,RETAIL,IND,2025-05-15 00:00:00
CUST-0683,Customer_683,VERIFIED,LOW,SME,IND,2025-11-09 00:00:00
CUST-0684,Customer_684,VERIFIED,LOW,RETAIL,IND,2025-01-12 00:00:00
CUST-0685,Customer_685,VERIFIED,MEDIUM,CORPORATE,IND,2024-11-21 00:00:00
CUST-0686,Customer_686,VERIFIED,LOW,CORPORATE,IND,2026-01-31 00:00:00
CUST-0687,Customer_687,VERIFIED,HIGH,RETAIL,IND,2024-09-02 00:00:00
CUST-0688,Customer_688,VERIFIED,HIGH,HNI,IND,2024-09-08 00:00:00
CUST-0689,Customer_689,VERIFIED,LOW,RETAIL,IND,2024-11-21 00:00:00
CUST-0690,Customer_690,PENDING_REVERIFICATION,LOW,RETAIL,IND,2025-07-07 00:00:00
CUST-0691,Customer_691,VERIFIED,MEDIUM,SME,IND,2024-09-29 00:00:00
CUST-0692,Customer_692,VERIFIED,MEDIUM,RETAIL,IND,2025-10-22 00:00:00
CUST-0693,Customer_693,PENDING_REVERIFICATION,HIGH,CORPORATE,IND,2024-10-15 00:00:00
CUST-0694,Customer_694,PENDING_REVERIFICATION,LOW,SME,IND,2024-11-19 00:00:00
CUST-0695,Customer_695,PENDING_REVERIFICATION,HIGH,HNI,IND,2024-09-28 00:00:00
CUST-0696,Customer_696,PENDING_REVERIFICATION,HIGH,RETAIL,IND,2024-11-01 00:00:00
CUST-0697,Customer_697,PENDING_REVERIFICATION,MEDIUM,RETAIL,IND,2025-08-12 00:00:00
CUST-0698,Customer_698,VERIFIED,LOW,HNI,IND,2025-01-19 00:00:00
CUST-0699,Customer_699,VERIFIED,HIGH,CORPORATE,IND,2024-03-04 00:00:00
CUST-0700,Customer_700,PENDING_REVERIFICATION,LOW,HNI,IND,2024-12-02 00:00:00
CUST-0701,Customer_701,VERIFIED,MEDIUM,SME,IND,2025-05-24 00:00:00
CUST-0702,Customer_702,PENDING_REVERIFICATION,LOW,RETAIL,IND,2025-03-21 00:00:00
CUST-0703,Customer_703,VERIFIED,MEDIUM,CORPORATE,IND,2024-04-11 00:00:00
CUST-0704,Customer_704,VERIFIED,LOW,HNI,IND,2024-11-09 00:00:00
CUST-0705,Customer_705,VERIFIED,LOW,CORPORATE,IND,2024-04-07 00:00:00
CUST-0706,Customer_706,PENDING_REVERIFICATION,LOW,RETAIL,IND,2023-11-09 00:00:00
CUST-0707,Customer_707,VERIFIED,LOW,CORPORATE,IND,2025-11-16 00:00:00
CUST-0708,Customer_708,VERIFIED,LOW,HNI,IND,2025-07-20 00:00:00
CUST-0709,Customer_709,VERIFIED,MEDIUM,HNI,IND,2025-12-30 00:00:00
CUST-0710,Customer_710,VERIFIED,LOW,RETAIL,IND,2024-04-09 00:00:00
CUST-0711,Customer_711,VERIFIED,HIGH,RETAIL,IND,2025-02-05 00:00:00
CUST-0712,Customer_712,VERIFIED,LOW,RETAIL,IND,2024-12-23 00:00:00
CUST-0713,Customer_713,PENDING_REVERIFICATION,LOW,CORPORATE,IND,2024-09-25 00:00:00
CUST-0714,Customer_714,VERIFIED,LOW,HNI,IND,2023-11-09 00:00:00
CUST-0715,Customer_715,VERIFIED,MEDIUM,HNI,IND,2024-12-19 00:00:00
CUST-0716,Customer_716,PENDING_REVERIFICATION,LOW,RETAIL,IND,2023-11-26 00:00:00
CUST-0717,Customer_717,VERIFIED,MEDIUM,HNI,IND,2025-02-04 00:00:00
CUST-0718,Customer_718,VERIFIED,LOW,CORPORATE,IND,2025-03-25 00:00:00
CUST-0719,Customer_719,VERIFIED,MEDIUM,SME,IND,2024-01-13 00:00:00
CUST-0720,Customer_720,PENDING_REVERIFICATION,LOW,CORPORATE,IND,2023-10-19 00:00:00
CUST-0721,Customer_721,VERIFIED,LOW,RETAIL,IND,2025-10-02 00:00:00
CUST-0722,Customer_722,VERIFIED,LOW,CORPORATE,IND,2025-01-19 00:00:00
CUST-0723,Customer_723,VERIFIED,MEDIUM,CORPORATE,IND,2025-07-23 00:00:00
CUST-0724,Customer_724,PENDING_REVERIFICATION,MEDIUM,CORPORATE,IND,2025-01-16 00:00:00
CUST-0725,Customer_725,PENDING_REVERIFICATION,HIGH,CORPORATE,IND,2025-12-09 00:00:00
CUST-0726,Customer_726,PENDING_REVERIFICATION,HIGH,CORPORATE,IND,2024-01-01 00:00:00
CUST-0727,Customer_727,VERIFIED,LOW,CORPORATE,IND,2025-05-19 00:00:00
CUST-0728,Customer_728,VERIFIED,HIGH,SME,IND,2026-01-21 00:00:00
CUST-0729,Customer_729,VERIFIED,MEDIUM,CORPORATE,IND,2025-05-01 00:00:00
CUST-0730,Customer_730,PENDING_REVERIFICATION,LOW,HNI,IND,2025-04-16 00:00:00
CUST-0731,Customer_731,VERIFIED,HIGH,RETAIL,IND,2026-01-06 00:00:00
CUST-0732,Customer_732,VERIFIED,MEDIUM,RETAIL,IND,2023-12-15 00:00:00
CUST-0733,Customer_733,VERIFIED,HIGH,RETAIL,IND,2024-10-01 00:00:00
CUST-0734,Customer_734,VERIFIED,MEDIUM,SME,IND,2025-02-19 00:00:00
CUST-0735,Customer_735,VERIFIED,LOW,HNI,IND,2024-06-20 00:00:00
CUST-0736,Customer_736,PENDING_REVERIFICATION,LOW,SME,IND,2026-02-07 00:00:00
CUST-0737,Customer_737,VERIFIED,LOW,HNI,IND,2025-11-11 00:00:00
CUST-0738,Customer_738,PENDING_REVERIFICATION,LOW,CORPORATE,IND,2024-12-02 00:00:00
CUST-0739,Customer_739,VERIFIED,HIGH,CORPORATE,IND,2025-04-06 00:00:00
CUST-0740,Customer_740,VERIFIED,LOW,RETAIL,IND,2024-03-15 00:00:00
CUST-0741,Customer_741,VERIFIED,LOW,CORPORATE,IND,2026-01-04 00:00:00
CUST-0742,Customer_742,PENDING_REVERIFICATION,MEDIUM,RETAIL,IND,2024-02-10 00:00:00
CUST-0743,Customer_743,VERIFIED,MEDIUM,SME,IND,2026-01-07 00:00:00
CUST-0744,Customer_744,VERIFIED,HIGH,CORPORATE,IND,2024-03-14 00:00:00
CUST-0745,Customer_745,VERIFIED,MEDIUM,HNI,IND,2024-04-16 00:00:00
CUST-0746,Customer_746,VERIFIED,MEDIUM,HNI,IND,2025-05-03 00:00:00
CUST-0747,Customer_747,VERIFIED,LOW,CORPORATE,IND,2023-12-13 00:00:00
CUST-0748,Customer_748,VERIFIED,MEDIUM,CORPORATE,IND,2025-04-23 00:00:00
CUST-0749,Customer_749,VERIFIED,LOW,HNI,IND,2024-08-10 00:00:00
CUST-0750,Customer_750,VERIFIED,LOW,HNI,IND,2025-10-08 00:00:00
CUST-0751,Customer_751,VERIFIED,LOW,RETAIL,IND,2024-05-19 00:00:00
CUST-0752,Customer_752,VERIFIED,LOW,SME,IND,2025-11-27 00:00:00
CUST-0753,Customer_753,PENDING_REVERIFICATION,MEDIUM,RETAIL,IND,2025-05-20 00:00:00
CUST-0754,Customer_754,VERIFIED,LOW,HNI,IND,2024-08-03 00:00:00
CUST-0755,Customer_755,VERIFIED,MEDIUM,HNI,IND,2023-12-01 00:00:00
CUST-0756,Customer_756,VERIFIED,MEDIUM,HNI,IND,2024-06-18 00:00:00
CUST-0757,Customer_757,VERIFIED,MEDIUM,RETAIL,IND,2024-01-14 00:00:00
CUST-0758,Customer_758,PENDING_REVERIFICATION,LOW,RETAIL,IND,2026-02-05 00:00:00
CUST-0759,Customer_759,VERIFIED,HIGH,RETAIL,IND,2025-12-26 00:00:00
CUST-0760,Customer_760,VERIFIED,LOW,HNI,IND,2025-05-06 00:00:00
CUST-0761,Customer_761,PENDING_REVERIFICATION,HIGH,CORPORATE,IND,2025-02-11 00:00:00
CUST-0762,Customer_762,VERIFIED,LOW,RETAIL,IND,2025-02-26 00:00:00
CUST-0763,Customer_763,VERIFIED,LOW,CORPORATE,IND,2023-10-31 00:00:00
CUST-0764,Customer_764,PENDING_REVERIFICATION,LOW,CORPORATE,IND,2025-04-13 00:00:00
CUST-0765,Customer_765,PENDING_REVERIFICATION,HIGH,RETAIL,IND,2026-01-15 00:00:00
CUST-0766,Customer_766,VERIFIED,LOW,RETAIL,IND,2026-01-07 00:00:00
CUST-0767,Customer_767,VERIFIED,LOW,HNI,IND,2026-01-20 00:00:00
CUST-0768,Customer_768,VERIFIED,LOW,CORPORATE,IND,2025-02-03 00:00:00
CUST-0769,Customer_769,VERIFIED,MEDIUM,CORPORATE,IND,2025-11-30 00:00:00
CUST-0770,Customer_770,VERIFIED,LOW,CORPORATE,IND,2023-12-15 00:00:00
CUST-0771,Customer_771,PENDING_REVERIFICATION,LOW,CORPORATE,IND,2023-10-23 00:00:00
CUST-0772,Customer_772,VERIFIED,LOW,SME,IND,2025-02-27 00:00:00
CUST-0773,Customer_773,VERIFIED,LOW,RETAIL,IND,2025-01-07 00:00:00
CUST-0774,Customer_774,VERIFIED,HIGH,RETAIL,IND,2025-05-28 00:00:00
CUST-0775,Customer_775,VERIFIED,LOW,HNI,IND,2024-11-24 00:00:00
CUST-0776,Customer_776,PENDING_REVERIFICATION,LOW,RETAIL,IND,2025-11-20 00:00:00
CUST-0777,Customer_777,VERIFIED,LOW,HNI,IND,2024-05-21 00:00:00
CUST-0778,Customer_778,VERIFIED,MEDIUM,CORPORATE,IND,2024-12-10 00:00:00
CUST-0779,Customer_779,VERIFIED,LOW,RETAIL,IND,2024-04-29 00:00:00
CUST-0780,Customer_780,VERIFIED,LOW,HNI,IND,2024-03-01 00:00:00
CUST-0781,Customer_781,VERIFIED,HIGH,HNI,IND,2025-03-20 00:00:00
CUST-0782,Customer_782,VERIFIED,MEDIUM,RETAIL,IND,2025-11-22 00:00:00
CUST-0783,Customer_783,VERIFIED,MEDIUM,SME,IND,2024-11-22 00:00:00
CUST-0784,Customer_784,PENDING_REVERIFICATION,LOW,HNI,IND,2024-12-13 00:00:00
CUST-0785,Customer_785,VERIFIED,LOW,SME,IND,2024-07-14 00:00:00
CUST-0786,Customer_786,VERIFIED,LOW,RETAIL,IND,2025-10-20 00:00:00
CUST-0787,Customer_787,VERIFIED,MEDIUM,HNI,IND,2026-01-07 00:00:00
CUST-0788,Customer_788,VERIFIED,LOW,SME,IND,2023-12-28 00:00:00
CUST-0789,Customer_789,VERIFIED,LOW,CORPORATE,IND,2025-11-13 00:00:00
CUST-0790,Customer_790,PENDING_REVERIFICATION,LOW,HNI,IND,2023-09-30 00:00:00
CUST-0791,Customer_791,VERIFIED,HIGH,SME,IND,2025-11-02 00:00:00
CUST-0792,Customer_792,VERIFIED,LOW,HNI,IND,2024-07-19 00:00:00
CUST-0793,Customer_793,VERIFIED,HIGH,HNI,IND,2025-05-06 00:00:00
CUST-0794,Customer_794,VERIFIED,LOW,RETAIL,IND,2023-09-08 00:00:00
CUST-0795,Customer_795,VERIFIED,LOW,RETAIL,IND,2023-12-04 00:00:00
CUST-0796,Customer_796,VERIFIED,LOW,CORPORATE,IND,2024-02-05 00:00:00
CUST-0797,Customer_797,PENDING_REVERIFICATION,LOW,RETAIL,IND,2026-02-07 00:00:00
CUST-0798,Customer_798,VERIFIED,LOW,CORPORATE,IND,2024-01-24 00:00:00
CUST-0799,Customer_799,PENDING_REVERIFICATION,LOW,SME,IND,2025-08-07 00:00:00
CUST-0800,Customer_800,VERIFIED,HIGH,SME,IND,2025-02-16 00:00:00
CUST-0801,Customer_801,VERIFIED,LOW,RETAIL,IND,2023-12-25 00:00:00
CUST-0802,Customer_802,VERIFIED,LOW,CORPORATE,IND,2024-09-18 00:00:00
CUST-0803,Customer_803,PENDING_REVERIFICATION,LOW,SME,IND,2025-05-28 00:00:00
CUST-0804,Customer_804,VERIFIED,LOW,SME,IND,2024-12-29 00:00:00
CUST-0805,Customer_805,PENDING_REVERIFICATION,LOW,RETAIL,IND,2023-09-11 00:00:00
CUST-0806,Customer_806,PENDING_REVERIFICATION,LOW,RETAIL,IND,2023-10-04 00:00:00
CUST-0807,Customer_807,VERIFIED,LOW,RETAIL,IND,2023-09-07 00:00:00
CUST-0808,Customer_808,PENDING_REVERIFICATION,HIGH,SME,IND,2025-05-07 00:00:00
CUST-0809,Customer_809,VERIFIED,LOW,SME,IND,2024-05-14 00:00:00
CUST-0810,Customer_810,VERIFIED,HIGH,SME,IND,2024-10-09 00:00:00
CUST-0811,Customer_811,VERIFIED,HIGH,HNI,IND,2025-05-17 00:00:00
CUST-0812,Customer_812,VERIFIED,HIGH,HNI,IND,2024-01-18 00:00:00
CUST-0813,Customer_813,VERIFIED,LOW,SME,IND,2024-05-24 00:00:00
CUST-0814,Customer_814,VERIFIED,LOW,RETAIL,IND,2024-10-09 00:00:00
CUST-0815,Customer_815,VERIFIED,LOW,SME,IND,2024-10-19 00:00:00
CUST-0816,Customer_816,VERIFIED,HIGH,HNI,IND,2026-01-18 00:00:00
CUST-0817,Customer_817,VERIFIED,LOW,SME,IND,2024-02-14 00:00:00
CUST-0818,Customer_818,VERIFIED,HIGH,RETAIL,IND,2025-03-06 00:00:00
CUST-0819,Customer_819,VERIFIED,LOW,RETAIL,IND,2025-12-17 00:00:00
CUST-0820,Customer_820,VERIFIED,HIGH,CORPORATE,IND,2025-04-04 00:00:00
CUST-0821,Customer_821,VERIFIED,LOW,RETAIL,IND,2025-06-13 00:00:00
CUST-0822,Customer_822,VERIFIED,MEDIUM,SME,IND,2025-09-16 00:00:00
CUST-0823,Customer_823,VERIFIED,LOW,SME,IND,2026-01-19 00:00:00
CUST-0824,Customer_824,PENDING_REVERIFICATION,MEDIUM,SME,IND,2025-11-12 00:00:00
CUST-0825,Customer_825,VERIFIED,LOW,SME,IND,2024-07-08 00:00:00
CUST-0826,Customer_826,PENDING_REVERIFICATION,MEDIUM,RETAIL,IND,2025-03-15 00:00:00
CUST-0827,Customer_827,VERIFIED,LOW,CORPORATE,IND,2025-03-21 00:00:00
CUST-0828,Customer_828,PENDING_REVERIFICATION,LOW,RETAIL,IND,2025-12-22 00:00:00
CUST-0829,Customer_829,VERIFIED,LOW,RETAIL,IND,2024-08-04 00:00:00
CUST-0830,Customer_830,PENDING_REVERIFICATION,LOW,HNI,IND,2026-01-08 00:00:00
CUST-0831,Customer_831,PENDING_REVERIFICATION,LOW,RETAIL,IND,2024-02-18 00:00:00
CUST-0832,Customer_832,VERIFIED,LOW,HNI,IND,2024-09-30 00:00:00
CUST-0833,Customer_833,VERIFIED,LOW,RETAIL,IND,2024-11-15 00:00:00
CUST-0834,Customer_834,VERIFIED,MEDIUM,RETAIL,IND,2024-01-14 00:00:00
CUST-0835,Customer_835,PENDING_REVERIFICATION,LOW,HNI,IND,2025-04-18 00:00:00
CUST-0836,Customer_836,VERIFIED,HIGH,SME,IND,2024-07-24 00:00:00
CUST-0837,Customer_837,VERIFIED,LOW,SME,IND,2025-09-30 00:00:00
CUST-0838,Customer_838,VERIFIED,LOW,HNI,IND,2025-11-20 00:00:00
CUST-0839,Customer_839,VERIFIED,HIGH,RETAIL,IND,2026-02-16 00:00:00
CUST-0840,Customer_840,VERIFIED,MEDIUM,SME,IND,2024-02-01 00:00:00
CUST-0841,Customer_841,VERIFIED,LOW,RETAIL,IND,2024-09-04 00:00:00
CUST-0842,Customer_842,PENDING_REVERIFICATION,HIGH,SME,IND,2024-05-15 00:00:00
CUST-0843,Customer_843,VERIFIED,MEDIUM,RETAIL,IND,2025-01-28 00:00:00
CUST-0844,Customer_844,PENDING_REVERIFICATION,LOW,HNI,IND,2025-08-25 00:00:00
CUST-0845,Customer_845,VERIFIED,HIGH,CORPORATE,IND,2024-05-17 00:00:00
CUST-0846,Customer_846,VERIFIED,MEDIUM,CORPORATE,IND,2024-07-14 00:00:00
CUST-0847,Customer_847,VERIFIED,LOW,CORPORATE,IND,2024-07-22 00:00:00
CUST-0848,Customer_848,VERIFIED,MEDIUM,SME,IND,2025-06-17 00:00:00
CUST-0849,Customer_849,VERIFIED,LOW,RETAIL,IND,2024-09-29 00:00:00
CUST-0850,Customer_850,PENDING_REVERIFICATION,LOW,SME,IND,2023-11-05 00:00:00
CUST-0851,Customer_851,PENDING_REVERIFICATION,LOW,SME,IND,2024-03-25 00:00:00
CUST-0852,Customer_852,VERIFIED,HIGH,RETAIL,IND,2026-01-20 00:00:00
CUST-0853,Customer_853,VERIFIED,LOW,HNI,IND,2025-05-01 00:00:00
CUST-0854,Customer_854,VERIFIED,LOW,HNI,IND,2025-03-21 00:00:00
CUST-0855,Customer_855,VERIFIED,HIGH,CORPORATE,IND,2025-03-07 00:00:00
CUST-0856,Customer_856,VERIFIED,MEDIUM,CORPORATE,IND,2024-11-23 00:00:00
CUST-0857,Customer_857,VERIFIED,HIGH,SME,IND,2025-05-16 00:00:00
CUST-0858,Customer_858,VERIFIED,LOW,RETAIL,IND,2025-04-23 00:00:00
CUST-0859,Customer_859,VERIFIED,HIGH,RETAIL,IND,2025-03-10 00:00:00
CUST-0860,Customer_860,PENDING_REVERIFICATION,LOW,RETAIL,IND,2026-01-16 00:00:00
CUST-0861,Customer_861,VERIFIED,LOW,RETAIL,IND,2024-10-27 00:00:00
CUST-0862,Customer_862,VERIFIED,LOW,HNI,IND,2025-09-18 00:00:00
CUST-0863,Customer_863,VERIFIED,HIGH,SME,IND,2023-09-25 00:00:00
CUST-0864,Customer_864,PENDING_REVERIFICATION,HIGH,RETAIL,IND,2025-06-24 00:00:00
CUST-0865,Customer_865,PENDING_REVERIFICATION,LOW,SME,IND,2023-10-23 00:00:00
CUST-0866,Customer_866,VERIFIED,LOW,CORPORATE,IND,2023-10-28 00:00:00
CUST-0867,Customer_867,VERIFIED,MEDIUM,SME,IND,2024-02-05 00:00:00
CUST-0868,Customer_868,PENDING_REVERIFICATION,LOW,RETAIL,IND,2025-07-23 00:00:00
CUST-0869,Customer_869,VERIFIED,LOW,RETAIL,IND,2024-12-10 00:00:00
CUST-0870,Customer_870,VERIFIED,MEDIUM,CORPORATE,IND,2025-01-30 00:00:00
CUST-0871,Customer_871,VERIFIED,LOW,SME,IND,2024-02-28 00:00:00
CUST-0872,Customer_872,VERIFIED,MEDIUM,SME,IND,2025-11-22 00:00:00
CUST-0873,Customer_873,PENDING_REVERIFICATION,LOW,HNI,IND,2025-06-21 00:00:00
CUST-0874,Customer_874,PENDING_REVERIFICATION,HIGH,CORPORATE,IND,2025-02-21 00:00:00
CUST-0875,Customer_875,VERIFIED,HIGH,CORPORATE,IND,2025-04-09 00:00:00
CUST-0876,Customer_876,VERIFIED,LOW,CORPORATE,IND,2024-12-14 00:00:00
CUST-0877,Customer_877,VERIFIED,HIGH,HNI,IND,2025-05-05 00:00:00
CUST-0878,Customer_878,VERIFIED,MEDIUM,SME,IND,2023-12-03 00:00:00
CUST-0879,Customer_879,VERIFIED,MEDIUM,RETAIL,IND,2023-12-26 00:00:00
