transaction_id,account_id,counterparty_id,beneficiary_id,transaction_type,amount,currency,status,channel,device_id,location_id,transaction_timestamp,scenario_id
TXN-018089,ACC-1056,CP-0092,BEN-0167,RTGS,6425.34,INR,COMPLETED,BRANCH,DEV-0484,LOC-074,2026-09-01 07:13:00,NORMAL
TXN-018090,ACC-0682,CP-0171,BEN-0089,INBOUND_WIRE,26157.36,INR,COMPLETED,UPI,DEV-0739,LOC-008,2026-07-10 20:42:00,NORMAL
TXN-018091,ACC-1063,CP-0499,BEN-0125,IMPS,27940.77,INR,COMPLETED,MOBILE_APP,DEV-0112,LOC-066,2026-06-11 10:55:00,NORMAL
TXN-018092,ACC-0119,CP-0272,BEN-0251,OUTBOUND_WIRE,6718.46,INR,COMPLETED,NET_BANKING,DEV-0430,LOC-091,2026-06-14 02:54:00,NORMAL
TXN-018093,ACC-1475,CP-0293,BEN-0218,RTGS,27151.56,INR,COMPLETED,BRANCH,DEV-0352,LOC-040,2026-07-10 08:54:00,NORMAL
TXN-018094,ACC-1300,CP-0072,BEN-0249,RTGS,33109.91,INR,COMPLETED,NET_BANKING,DEV-0733,LOC-052,2026-06-23 21:12:00,NORMAL
TXN-018095,ACC-0104,CP-0279,BEN-0168,INBOUND_WIRE,10893.54,INR,COMPLETED,NET_BANKING,DEV-0061,LOC-079,2026-07-26 11:25:00,NORMAL
TXN-018096,ACC-0670,CP-0142,BEN-0120,INBOUND_WIRE,16993.92,INR,COMPLETED,UPI,DEV-0774,LOC-073,2026-07-11 09:14:00,NORMAL
TXN-018097,ACC-0633,CP-0195,BEN-0241,IMPS,4467.17,INR,COMPLETED,NET_BANKING,DEV-0344,LOC-007,2026-06-17 20:38:00,NORMAL
TXN-018098,ACC-1377,CP-0345,BEN-0025,NEFT,34132.59,INR,COMPLETED,NET_BANKING,DEV-0366,LOC-093,2026-06-02 22:45:00,NORMAL
TXN-018099,ACC-0853,CP-0265,BEN-0253,OUTBOUND_WIRE,6767.83,INR,COMPLETED,NET_BANKING,DEV-0752,LOC-089,2026-06-30 17:31:00,NORMAL
TXN-018100,ACC-0174,CP-0139,BEN-0083,RTGS,8642.72,INR,COMPLETED,UPI,DEV-0365,LOC-001,2026-06-20 17:11:00,NORMAL
TXN-018101,ACC-1293,CP-0120,BEN-0183,OUTBOUND_WIRE,15937.01,INR,COMPLETED,UPI,DEV-0656,LOC-051,2026-09-19 23:15:00,NORMAL
TXN-018102,ACC-0295,CP-0213,BEN-0169,RTGS,10802.59,INR,COMPLETED,MOBILE_APP,DEV-0287,LOC-003,2026-08-20 06:10:00,NORMAL
TXN-018103,ACC-0377,CP-0150,BEN-0084,INBOUND_WIRE,47369.95,INR,COMPLETED,NET_BANKING,DEV-0284,LOC-016,2026-09-16 14:47:00,NORMAL
TXN-018104,ACC-1224,CP-0392,BEN-0131,NEFT,773.18,INR,COMPLETED,BRANCH,DEV-0747,LOC-015,2026-09-11 19:57:00,NORMAL
TXN-018105,ACC-1223,CP-0023,BEN-0209,RTGS,1026.78,INR,COMPLETED,MOBILE_APP,DEV-0694,LOC-071,2026-07-27 10:04:00,NORMAL
TXN-018106,ACC-1063,CP-0490,BEN-0138,INBOUND_WIRE,32634.73,INR,COMPLETED,BRANCH,DEV-0224,LOC-045,2026-06-24 16:52:00,NORMAL
TXN-018107,ACC-0332,CP-0400,BEN-0083,OUTBOUND_WIRE,44074.13,INR,COMPLETED,NET_BANKING,DEV-0412,LOC-010,2026-08-23 22:35:00,NORMAL
TXN-018108,ACC-0765,CP-0197,BEN-0157,OUTBOUND_WIRE,35369.55,INR,COMPLETED,MOBILE_APP,DEV-0331,LOC-026,2026-06-26 18:51:00,NORMAL
TXN-018109,ACC-0494,CP-0006,BEN-0252,OUTBOUND_WIRE,14116.67,INR,COMPLETED,UPI,DEV-0288,LOC-021,2026-07-29 08:29:00,NORMAL
TXN-018110,ACC-1342,CP-0383,BEN-0196,IMPS,48043.42,INR,COMPLETED,NET_BANKING,DEV-0760,LOC-048,2026-06-08 23:32:00,NORMAL
TXN-018111,ACC-0546,CP-0317,BEN-0141,RTGS,42168.69,INR,COMPLETED,UPI,DEV-0665,LOC-078,2026-09-24 06:18:00,NORMAL
TXN-018112,ACC-0344,CP-0179,BEN-0195,IMPS,12742.38,INR,COMPLETED,MOBILE_APP,DEV-0046,LOC-040,2026-09-14 11:43:00,NORMAL
TXN-018113,ACC-0868,CP-0293,BEN-0271,IMPS,11182.46,INR,COMPLETED,NET_BANKING,DEV-0764,LOC-079,2026-07-04 09:25:00,NORMAL
TXN-018114,ACC-0239,CP-0426,BEN-0023,NEFT,40337.47,INR,COMPLETED,BRANCH,DEV-0277,LOC-046,2026-09-17 18:24:00,NORMAL
TXN-018115,ACC-0558,CP-0399,BEN-0114,OUTBOUND_WIRE,42791.49,INR,COMPLETED,NET_BANKING,DEV-0785,LOC-016,2026-08-14 08:49:00,NORMAL
TXN-018116,ACC-0251,CP-0101,BEN-0290,OUTBOUND_WIRE,13710.78,INR,COMPLETED,UPI,DEV-0694,LOC-049,2026-07-08 03:23:00,NORMAL
TXN-018117,ACC-1415,CP-0155,BEN-0177,IMPS,40315.31,INR,COMPLETED,NET_BANKING,DEV-0701,LOC-018,2026-07-03 16:53:00,NORMAL
TXN-018118,ACC-0342,CP-0134,BEN-0043,INBOUND_WIRE,15612.43,INR,COMPLETED,MOBILE_APP,DEV-0507,LOC-081,2026-07-27 03:34:00,NORMAL
TXN-018119,ACC-0930,CP-0297,BEN-0105,IMPS,42400.96,INR,COMPLETED,BRANCH,DEV-0367,LOC-004,2026-06-09 11:20:00,NORMAL
TXN-018120,ACC-0384,CP-0116,BEN-0270,RTGS,42293.81,INR,COMPLETED,BRANCH,DEV-0506,LOC-068,2026-08-06 17:59:00,NORMAL
TXN-018121,ACC-0572,CP-0448,BEN-0190,IMPS,26341.01,INR,COMPLETED,MOBILE_APP,DEV-0326,LOC-031,2026-09-02 15:42:00,NORMAL
TXN-018122,ACC-1288,CP-0093,BEN-0067,RTGS,21581.47,INR,COMPLETED,BRANCH,DEV-0555,LOC-007,2026-07-18 16:29:00,NORMAL
TXN-018123,ACC-0777,CP-0104,BEN-0216,NEFT,2614.58,INR,COMPLETED,NET_BANKING,DEV-0031,LOC-032,2026-06-05 02:59:00,NORMAL
TXN-018124,ACC-0652,CP-0378,BEN-0247,RTGS,19479.89,INR,COMPLETED,BRANCH,DEV-0368,LOC-045,2026-08-31 10:30:00,NORMAL
TXN-018125,ACC-0003,CP-0027,BEN-0019,INBOUND_WIRE,2273.82,INR,COMPLETED,NET_BANKING,DEV-0231,LOC-052,2026-06-13 02:36:00,NORMAL
TXN-018126,ACC-0988,CP-0016,BEN-0043,NEFT,6312.42,INR,COMPLETED,BRANCH,DEV-0340,LOC-069,2026-08-12 22:06:00,NORMAL
TXN-018127,ACC-0345,CP-0147,BEN-0186,INBOUND_WIRE,16002.09,INR,COMPLETED,NET_BANKING,DEV-0463,LOC-034,2026-07-14 03:03:00,NORMAL
TXN-018128,ACC-0138,CP-0088,BEN-0235,INBOUND_WIRE,15871.75,INR,COMPLETED,UPI,DEV-0675,LOC-022,2026-07-14 09:10:00,NORMAL
TXN-018129,ACC-1381,CP-0199,BEN-0254,IMPS,17314.3,INR,COMPLETED,BRANCH,DEV-0638,LOC-011,2026-06-20 02:13:00,NORMAL
TXN-018130,ACC-1264,CP-0121,BEN-0059,IMPS,9437.64,INR,COMPLETED,UPI,DEV-0350,LOC-039,2026-08-17 10:32:00,NORMAL
TXN-018131,ACC-0595,CP-0160,BEN-0198,IMPS,46571.19,INR,COMPLETED,NET_BANKING,DEV-0511,LOC-026,2026-06-16 09:59:00,NORMAL
TXN-018132,ACC-1473,CP-0281,BEN-0032,INBOUND_WIRE,26036.97,INR,COMPLETED,BRANCH,DEV-0470,LOC-088,2026-06-10 19:51:00,NORMAL
TXN-018133,ACC-1006,CP-0345,BEN-0053,INBOUND_WIRE,48755.45,INR,COMPLETED,MOBILE_APP,DEV-0192,LOC-039,2026-08-18 16:06:00,NORMAL
TXN-018134,ACC-0576,CP-0485,BEN-0257,INBOUND_WIRE,8653.07,INR,COMPLETED,UPI,DEV-0178,LOC-079,2026-06-10 14:26:00,NORMAL
TXN-018135,ACC-0406,CP-0326,BEN-0264,IMPS,5256.66,INR,COMPLETED,NET_BANKING,DEV-0316,LOC-052,2026-06-23 22:32:00,NORMAL
TXN-018136,ACC-0288,CP-0235,BEN-0236,NEFT,36553.89,INR,COMPLETED,MOBILE_APP,DEV-0171,LOC-082,2026-08-11 03:11:00,NORMAL
TXN-018137,ACC-1495,CP-0349,BEN-0023,NEFT,31984.97,INR,COMPLETED,NET_BANKING,DEV-0400,LOC-003,2026-07-26 04:36:00,NORMAL
TXN-018138,ACC-0343,CP-0154,BEN-0001,RTGS,28038.64,INR,COMPLETED,MOBILE_APP,DEV-0222,LOC-047,2026-07-25 00:33:00,NORMAL
TXN-018139,ACC-1332,CP-0195,BEN-0012,RTGS,847.53,INR,COMPLETED,UPI,DEV-0763,LOC-047,2026-07-23 03:32:00,NORMAL
TXN-018140,ACC-0890,CP-0440,BEN-0225,INBOUND_WIRE,17008.92,INR,COMPLETED,NET_BANKING,DEV-0048,LOC-008,2026-08-27 21:45:00,NORMAL
TXN-018141,ACC-0755,CP-0271,BEN-0057,RTGS,49833.0,INR,COMPLETED,MOBILE_APP,DEV-0152,LOC-023,2026-07-21 08:01:00,NORMAL
TXN-018142,ACC-0081,CP-0363,BEN-0063,IMPS,49065.13,INR,COMPLETED,NET_BANKING,DEV-0073,LOC-032,2026-06-10 22:24:00,NORMAL
TXN-018143,ACC-0143,CP-0133,BEN-0227,OUTBOUND_WIRE,33210.66,INR,COMPLETED,MOBILE_APP,DEV-0065,LOC-005,2026-06-18 19:17:00,NORMAL
TXN-018144,ACC-1042,CP-0033,BEN-0230,INBOUND_WIRE,23727.68,INR,COMPLETED,UPI,DEV-0436,LOC-069,2026-08-12 08:25:00,NORMAL
TXN-018145,ACC-0330,CP-0184,BEN-0088,OUTBOUND_WIRE,40367.34,INR,COMPLETED,BRANCH,DEV-0641,LOC-086,2026-09-11 09:01:00,NORMAL
TXN-018146,ACC-1068,CP-0441,BEN-0220,INBOUND_WIRE,43380.09,INR,COMPLETED,UPI,DEV-0151,LOC-031,2026-07-03 12:57:00,NORMAL
TXN-018147,ACC-0098,CP-0308,BEN-0139,IMPS,48869.24,INR,COMPLETED,BRANCH,DEV-0607,LOC-062,2026-07-16 02:20:00,NORMAL
TXN-018148,ACC-0021,CP-0384,BEN-0194,IMPS,48460.24,INR,COMPLETED,NET_BANKING,DEV-0216,LOC-085,2026-07-13 10:40:00,NORMAL
TXN-018149,ACC-0890,CP-0179,BEN-0194,OUTBOUND_WIRE,8200.63,INR,COMPLETED,UPI,DEV-0374,LOC-011,2026-09-14 13:41:00,NORMAL
TXN-018150,ACC-0302,CP-0174,BEN-0218,NEFT,24187.09,INR,COMPLETED,UPI,DEV-0702,LOC-080,2026-07-11 06:37:00,NORMAL
TXN-018151,ACC-0182,CP-0218,BEN-0284,RTGS,46290.42,INR,COMPLETED,UPI,DEV-0460,LOC-017,2026-07-02 22:07:00,NORMAL
TXN-018152,ACC-0990,CP-0354,BEN-0024,IMPS,21377.8,INR,COMPLETED,MOBILE_APP,DEV-0790,LOC-028,2026-08-01 13:08:00,NORMAL
TXN-018153,ACC-1476,CP-0018,BEN-0104,IMPS,49478.45,INR,COMPLETED,NET_BANKING,DEV-0769,LOC-084,2026-07-03 21:30:00,NORMAL
TXN-018154,ACC-0798,CP-0101,BEN-0214,RTGS,14394.04,INR,COMPLETED,NET_BANKING,DEV-0085,LOC-048,2026-07-30 09:38:00,NORMAL
TXN-018155,ACC-0936,CP-0499,BEN-0218,NEFT,15092.59,INR,COMPLETED,NET_BANKING,DEV-0380,LOC-047,2026-08-29 18:24:00,NORMAL
TXN-018156,ACC-0925,CP-0327,BEN-0205,INBOUND_WIRE,43147.57,INR,COMPLETED,MOBILE_APP,DEV-0268,LOC-072,2026-08-23 20:10:00,NORMAL
TXN-018157,ACC-0571,CP-0287,BEN-0283,OUTBOUND_WIRE,838.71,INR,COMPLETED,NET_BANKING,DEV-0235,LOC-094,2026-09-14 21:28:00,NORMAL
TXN-018158,ACC-1407,CP-0075,BEN-0038,RTGS,20652.62,INR,COMPLETED,BRANCH,DEV-0301,LOC-077,2026-09-03 00:56:00,NORMAL
TXN-018159,ACC-1190,CP-0316,BEN-0195,INBOUND_WIRE,30699.99,INR,COMPLETED,MOBILE_APP,DEV-0015,LOC-011,2026-08-29 06:51:00,NORMAL
TXN-018160,ACC-0285,CP-0162,BEN-0186,NEFT,12712.93,INR,COMPLETED,UPI,DEV-0770,LOC-039,2026-07-10 20:49:00,NORMAL
TXN-018161,ACC-1186,CP-0236,BEN-0238,RTGS,8794.56,INR,COMPLETED,UPI,DEV-0412,LOC-064,2026-08-06 01:25:00,NORMAL
TXN-018162,ACC-0426,CP-0055,BEN-0299,OUTBOUND_WIRE,46015.76,INR,COMPLETED,UPI,DEV-0425,LOC-043,2026-07-19 12:22:00,NORMAL
TXN-018163,ACC-0816,CP-0297,BEN-0222,OUTBOUND_WIRE,34539.33,INR,COMPLETED,NET_BANKING,DEV-0479,LOC-080,2026-06-11 04:35:00,NORMAL
TXN-018164,ACC-0243,CP-0020,BEN-0079,NEFT,28710.78,INR,COMPLETED,UPI,DEV-0691,LOC-006,2026-07-10 20:47:00,NORMAL
TXN-018165,ACC-1286,CP-0065,BEN-0145,OUTBOUND_WIRE,26418.59,INR,COMPLETED,NET_BANKING,DEV-0380,LOC-093,2026-06-05 17:36:00,NORMAL
TXN-018166,ACC-0617,CP-0256,BEN-0017,OUTBOUND_WIRE,19686.97,INR,COMPLETED,MOBILE_APP,DEV-0036,LOC-093,2026-09-11 23:43:00,NORMAL
TXN-018167,ACC-0279,CP-0430,BEN-0219,NEFT,4504.44,INR,COMPLETED,UPI,DEV-0472,LOC-070,2026-07-20 02:48:00,NORMAL
TXN-018168,ACC-1082,CP-0348,BEN-0225,RTGS,33278.32,INR,COMPLETED,BRANCH,DEV-0590,LOC-060,2026-08-07 13:51:00,NORMAL
TXN-018169,ACC-1312,CP-0449,BEN-0024,NEFT,27623.68,INR,COMPLETED,NET_BANKING,DEV-0568,LOC-050,2026-06-09 19:44:00,NORMAL
TXN-018170,ACC-0968,CP-0480,BEN-0230,RTGS,42416.28,INR,COMPLETED,UPI,DEV-0782,LOC-020,2026-06-10 04:22:00,NORMAL
TXN-018171,ACC-0914,CP-0096,BEN-0140,INBOUND_WIRE,28764.31,INR,COMPLETED,NET_BANKING,DEV-0771,LOC-087,2026-07-10 16:56:00,NORMAL
TXN-018172,ACC-0029,CP-0329,BEN-0211,RTGS,2356.97,INR,COMPLETED,BRANCH,DEV-0474,LOC-099,2026-07-01 19:08:00,NORMAL
TXN-018173,ACC-0999,CP-0029,BEN-0149,NEFT,21231.63,INR,COMPLETED,MOBILE_APP,DEV-0789,LOC-040,2026-07-17 20:23:00,NORMAL
TXN-018174,ACC-0396,CP-0285,BEN-0167,NEFT,12777.81,INR,COMPLETED,MOBILE_APP,DEV-0085,LOC-087,2026-09-12 08:24:00,NORMAL
TXN-018175,ACC-1458,CP-0008,BEN-0093,INBOUND_WIRE,27201.69,INR,COMPLETED,UPI,DEV-0152,LOC-076,2026-09-22 23:53:00,NORMAL
TXN-018176,ACC-1498,CP-0481,BEN-0036,NEFT,26097.6,INR,COMPLETED,NET_BANKING,DEV-0523,LOC-059,2026-06-24 19:31:00,NORMAL
TXN-018177,ACC-1471,CP-0207,BEN-0086,INBOUND_WIRE,21861.49,INR,COMPLETED,BRANCH,DEV-0587,LOC-033,2026-07-20 15:15:00,NORMAL
TXN-018178,ACC-0549,CP-0179,BEN-0034,RTGS,15143.74,INR,COMPLETED,BRANCH,DEV-0265,LOC-073,2026-09-13 13:58:00,NORMAL
TXN-018179,ACC-0844,CP-0255,BEN-0017,IMPS,15066.27,INR,COMPLETED,NET_BANKING,DEV-0530,LOC-033,2026-08-27 11:10:00,NORMAL
TXN-018180,ACC-1407,CP-0010,BEN-0027,INBOUND_WIRE,37048.8,INR,COMPLETED,MOBILE_APP,DEV-0650,LOC-063,2026-08-27 08:05:00,NORMAL
TXN-018181,ACC-0227,CP-0493,BEN-0147,RTGS,40084.9,INR,COMPLETED,UPI,DEV-0444,LOC-014,2026-08-12 22:15:00,NORMAL
TXN-018182,ACC-0806,CP-0492,BEN-0300,INBOUND_WIRE,34218.08,INR,COMPLETED,UPI,DEV-0185,LOC-001,2026-08-27 12:08:00,NORMAL
TXN-018183,ACC-0852,CP-0490,BEN-0108,NEFT,12829.45,INR,COMPLETED,MOBILE_APP,DEV-0638,LOC-071,2026-08-19 15:30:00,NORMAL
TXN-018184,ACC-0636,CP-0029,BEN-0207,OUTBOUND_WIRE,30594.91,INR,COMPLETED,UPI,DEV-0781,LOC-027,2026-08-26 02:56:00,NORMAL
TXN-018185,ACC-0332,CP-0144,BEN-0217,RTGS,11810.79,INR,COMPLETED,NET_BANKING,DEV-0727,LOC-086,2026-08-14 04:07:00,NORMAL
TXN-018186,ACC-0471,CP-0275,BEN-0291,IMPS,49186.41,INR,COMPLETED,NET_BANKING,DEV-0435,LOC-043,2026-07-26 01:27:00,NORMAL
TXN-018187,ACC-0835,CP-0150,BEN-0073,IMPS,31081.0,INR,COMPLETED,MOBILE_APP,DEV-0111,LOC-008,2026-07-20 17:39:00,NORMAL
TXN-018188,ACC-0464,CP-0499,BEN-0149,IMPS,20943.32,INR,COMPLETED,UPI,DEV-0434,LOC-027,2026-07-29 08:34:00,NORMAL
TXN-018189,ACC-0923,CP-0064,BEN-0074,RTGS,40650.15,INR,COMPLETED,BRANCH,DEV-0713,LOC-099,2026-06-15 10:57:00,NORMAL
TXN-018190,ACC-0232,CP-0321,BEN-0290,OUTBOUND_WIRE,27357.41,INR,COMPLETED,NET_BANKING,DEV-0441,LOC-051,2026-08-15 17:38:00,NORMAL
TXN-018191,ACC-1039,CP-0347,BEN-0273,RTGS,47368.07,INR,COMPLETED,UPI,DEV-0045,LOC-062,2026-06-19 10:45:00,NORMAL
TXN-018192,ACC-0877,CP-0151,BEN-0189,INBOUND_WIRE,36253.32,INR,COMPLETED,BRANCH,DEV-0775,LOC-068,2026-09-07 03:10:00,NORMAL
TXN-018193,ACC-0783,CP-0070,BEN-0218,NEFT,5251.42,INR,COMPLETED,BRANCH,DEV-0337,LOC-036,2026-06-09 02:14:00,NORMAL
TXN-018194,ACC-0025,CP-0320,BEN-0004,OUTBOUND_WIRE,25218.74,INR,COMPLETED,MOBILE_APP,DEV-0324,LOC-006,2026-08-18 02:18:00,NORMAL
TXN-018195,ACC-0261,CP-0486,BEN-0026,NEFT,21179.2,INR,COMPLETED,BRANCH,DEV-0193,LOC-031,2026-09-02 12:15:00,NORMAL
TXN-018196,ACC-0397,CP-0018,BEN-0179,IMPS,43643.29,INR,COMPLETED,NET_BANKING,DEV-0347,LOC-009,2026-08-05 03:43:00,NORMAL
TXN-018197,ACC-1094,CP-0362,BEN-0163,RTGS,10135.23,INR,COMPLETED,MOBILE_APP,DEV-0010,LOC-017,2026-08-22 01:46:00,NORMAL
TXN-018198,ACC-0044,CP-0289,BEN-0115,RTGS,871.6,INR,COMPLETED,MOBILE_APP,DEV-0512,LOC-019,2026-06-29 03:06:00,NORMAL
TXN-018199,ACC-0420,CP-0381,BEN-0299,NEFT,36681.08,INR,COMPLETED,MOBILE_APP,DEV-0414,LOC-089,2026-08-12 19:24:00,NORMAL
TXN-018200,ACC-0437,CP-0253,BEN-0050,OUTBOUND_WIRE,10168.68,INR,COMPLETED,BRANCH,DEV-0026,LOC-034,2026-08-05 09:20:00,NORMAL
TXN-018201,ACC-0602,CP-0170,BEN-0057,IMPS,25404.1,INR,COMPLETED,UPI,DEV-0174,LOC-054,2026-08-08 17:55:00,NORMAL
TXN-018202,ACC-1405,CP-0016,BEN-0141,OUTBOUND_WIRE,48291.61,INR,COMPLETED,MOBILE_APP,DEV-0434,LOC-091,2026-07-08 21:36:00,NORMAL
TXN-018203,ACC-0013,CP-0046,BEN-0168,INBOUND_WIRE,36322.3,INR,COMPLETED,NET_BANKING,DEV-0403,LOC-028,2026-06-15 18:16:00,NORMAL
TXN-018204,ACC-0453,CP-0332,BEN-0228,OUTBOUND_WIRE,18601.05,INR,COMPLETED,NET_BANKING,DEV-0237,LOC-050,2026-09-24 21:29:00,NORMAL
TXN-018205,ACC-0339,CP-0215,BEN-0121,NEFT,47659.7,INR,COMPLETED,MOBILE_APP,DEV-0368,LOC-025,2026-07-11 04:55:00,NORMAL
TXN-018206,ACC-1071,CP-0461,BEN-0193,IMPS,34743.87,INR,COMPLETED,BRANCH,DEV-0369,LOC-058,2026-09-20 20:51:00,NORMAL
TXN-018207,ACC-1263,CP-0094,BEN-0090,INBOUND_WIRE,46860.64,INR,COMPLETED,NET_BANKING,DEV-0795,LOC-034,2026-06-21 13:03:00,NORMAL
TXN-018208,ACC-0795,CP-0125,BEN-0275,RTGS,45225.19,INR,COMPLETED,NET_BANKING,DEV-0176,LOC-079,2026-08-29 01:06:00,NORMAL
TXN-018209,ACC-0924,CP-0298,BEN-0280,NEFT,35944.42,INR,COMPLETED,UPI,DEV-0195,LOC-028,2026-07-12 06:24:00,NORMAL
TXN-018210,ACC-0123,CP-0253,BEN-0046,OUTBOUND_WIRE,16982.92,INR,COMPLETED,NET_BANKING,DEV-0381,LOC-048,2026-06-20 13:11:00,NORMAL
TXN-018211,ACC-0761,CP-0443,BEN-0209,NEFT,22011.91,INR,COMPLETED,UPI,DEV-0339,LOC-052,2026-08-08 21:50:00,NORMAL
TXN-018212,ACC-1298,CP-0301,BEN-0026,INBOUND_WIRE,14541.54,INR,COMPLETED,UPI,DEV-0370,LOC-058,2026-09-09 02:27:00,NORMAL
TXN-018213,ACC-0817,CP-0252,BEN-0003,NEFT,3436.78,INR,COMPLETED,NET_BANKING,DEV-0744,LOC-029,2026-07-16 11:51:00,NORMAL
TXN-018214,ACC-0315,CP-0430,BEN-0075,INBOUND_WIRE,2534.46,INR,COMPLETED,MOBILE_APP,DEV-0050,LOC-045,2026-06-25 16:14:00,NORMAL
TXN-018215,ACC-0614,CP-0328,BEN-0058,OUTBOUND_WIRE,41001.51,INR,COMPLETED,MOBILE_APP,DEV-0577,LOC-041,2026-07-04 22:22:00,NORMAL
TXN-018216,ACC-1402,CP-0161,BEN-0212,NEFT,10169.71,INR,COMPLETED,MOBILE_APP,DEV-0457,LOC-071,2026-06-24 08:30:00,NORMAL
TXN-018217,ACC-1052,CP-0262,BEN-0001,NEFT,4057.86,INR,COMPLETED,MOBILE_APP,DEV-0440,LOC-094,2026-07-07 14:17:00,NORMAL
TXN-018218,ACC-0462,CP-0234,BEN-0021,IMPS,46312.41,INR,COMPLETED,MOBILE_APP,DEV-0517,LOC-077,2026-07-20 00:08:00,NORMAL
TXN-018219,ACC-0044,CP-0192,BEN-0090,RTGS,17974.38,INR,COMPLETED,NET_BANKING,DEV-0312,LOC-047,2026-07-21 19:32:00,NORMAL
TXN-018220,ACC-0429,CP-0369,BEN-0095,IMPS,21880.57,INR,COMPLETED,BRANCH,DEV-0034,LOC-028,2026-06-13 16:31:00,NORMAL
TXN-018221,ACC-0824,CP-0088,BEN-0028,IMPS,43248.04,INR,COMPLETED,MOBILE_APP,DEV-0239,LOC-033,2026-08-05 06:57:00,NORMAL
TXN-018222,ACC-0380,CP-0408,BEN-0276,OUTBOUND_WIRE,20996.5,INR,COMPLETED,MOBILE_APP,DEV-0474,LOC-084,2026-07-26 04:07:00,NORMAL
TXN-018223,ACC-0453,CP-0196,BEN-0198,INBOUND_WIRE,18105.62,INR,COMPLETED,BRANCH,DEV-0365,LOC-017,2026-08-30 21:56:00,NORMAL
TXN-018224,ACC-0067,CP-0129,BEN-0135,NEFT,48979.41,INR,COMPLETED,BRANCH,DEV-0006,LOC-058,2026-09-16 07:52:00,NORMAL
TXN-018225,ACC-0097,CP-0367,BEN-0129,RTGS,11384.8,INR,COMPLETED,MOBILE_APP,DEV-0368,LOC-038,2026-09-16 08:30:00,NORMAL
TXN-018226,ACC-0174,CP-0068,BEN-0200,IMPS,34077.14,INR,COMPLETED,NET_BANKING,DEV-0449,LOC-033,2026-06-12 19:29:00,NORMAL
TXN-018227,ACC-0118,CP-0310,BEN-0189,IMPS,43028.77,INR,COMPLETED,BRANCH,DEV-0243,LOC-049,2026-09-07 04:46:00,NORMAL
TXN-018228,ACC-0731,CP-0439,BEN-0278,NEFT,47004.53,INR,COMPLETED,MOBILE_APP,DEV-0201,LOC-012,2026-08-15 05:31:00,NORMAL
TXN-018229,ACC-1087,CP-0487,BEN-0122,OUTBOUND_WIRE,15143.01,INR,COMPLETED,MOBILE_APP,DEV-0050,LOC-009,2026-06-30 04:41:00,NORMAL
TXN-018230,ACC-1399,CP-0370,BEN-0130,OUTBOUND_WIRE,15337.72,INR,COMPLETED,BRANCH,DEV-0378,LOC-079,2026-06-26 17:00:00,NORMAL
TXN-018231,ACC-1457,CP-0068,BEN-0184,IMPS,14941.34,INR,COMPLETED,UPI,DEV-0294,LOC-009,2026-06-20 17:02:00,NORMAL
TXN-018232,ACC-1119,CP-0276,BEN-0116,RTGS,41891.33,INR,COMPLETED,UPI,DEV-0264,LOC-033,2026-09-19 04:53:00,NORMAL
TXN-018233,ACC-0818,CP-0344,BEN-0007,RTGS,45421.91,INR,COMPLETED,NET_BANKING,DEV-0777,LOC-011,2026-06-19 17:26:00,NORMAL
TXN-018234,ACC-0612,CP-0448,BEN-0097,IMPS,42461.46,INR,COMPLETED,MOBILE_APP,DEV-0661,LOC-078,2026-08-27 02:02:00,NORMAL
TXN-018235,ACC-0547,CP-0477,BEN-0253,RTGS,3566.82,INR,COMPLETED,UPI,DEV-0145,LOC-052,2026-07-20 02:37:00,NORMAL
TXN-018236,ACC-0418,CP-0217,BEN-0123,INBOUND_WIRE,18755.34,INR,COMPLETED,BRANCH,DEV-0318,LOC-025,2026-09-21 10:35:00,NORMAL
TXN-018237,ACC-1178,CP-0025,BEN-0023,NEFT,40544.46,INR,COMPLETED,BRANCH,DEV-0508,LOC-080,2026-09-05 00:38:00,NORMAL
TXN-018238,ACC-0560,CP-0475,BEN-0192,OUTBOUND_WIRE,48173.25,INR,COMPLETED,NET_BANKING,DEV-0631,LOC-072,2026-06-05 04:40:00,NORMAL
TXN-018239,ACC-0278,CP-0055,BEN-0001,RTGS,38545.43,INR,COMPLETED,NET_BANKING,DEV-0122,LOC-031,2026-07-10 10:00:00,NORMAL
TXN-018240,ACC-0688,CP-0280,BEN-0228,OUTBOUND_WIRE,40760.78,INR,COMPLETED,UPI,DEV-0571,LOC-019,2026-09-15 22:53:00,NORMAL
TXN-018241,ACC-0935,CP-0311,BEN-0081,INBOUND_WIRE,6037.85,INR,COMPLETED,MOBILE_APP,DEV-0673,LOC-037,2026-08-17 18:07:00,NORMAL
TXN-018242,ACC-0894,CP-0140,BEN-0252,RTGS,43203.74,INR,COMPLETED,NET_BANKING,DEV-0255,LOC-026,2026-07-05 21:24:00,NORMAL
TXN-018243,ACC-0603,CP-0070,BEN-0191,IMPS,11468.34,INR,COMPLETED,UPI,DEV-0252,LOC-083,2026-07-28 01:49:00,NORMAL
TXN-018244,ACC-1489,CP-0383,BEN-0113,RTGS,15199.12,INR,COMPLETED,MOBILE_APP,DEV-0189,LOC-025,2026-09-12 09:56:00,NORMAL
TXN-018245,ACC-0012,CP-0096,BEN-0089,RTGS,6831.68,INR,COMPLETED,NET_BANKING,DEV-0186,LOC-054,2026-07-05 17:45:00,NORMAL
